Item Number	Category Name	Item Description	Vendor	Vendor Name	Bottle Volume (ml)	Pack	Inner Pack	Age	Proof	List Date	UPC	SCC	State Bottle Cost	State Case Cost	State Bottle Retail	Report Date
915594	Irish Whiskies	Egans 10YR Single Malt Irish Whiskey	305	Mhw LTD	750	6	1	0	94	02/01/2018	40232611582	5021692650347	30.00	180.00	45.00	10/01/2021
915584	Irish Whiskies	Egans Vintage Grain Irish Whiskey	305	Mhw LTD	750	6	1	0	92	02/01/2018	40232611582	5021692650347	22.50	135.00	33.75	10/01/2021
916663	Straight Bourbon Whiskies	Barrell Bourbon Batch 014 DNO	305	Mhw LTD	750	6	1	0	120	02/01/2018	736040540847	5021692650347	46.00	276.00	69.00	10/01/2021
990155	Straight Bourbon Whiskies	Noahs Mill Small Batch Bourbon	496	Willett Distillery	750	6	1	0	114	02/01/2018	680203030075	5021692650347	31.00	186.00	46.50	10/01/2021
915572	Irish Whiskies	Concannon Irish Whiskey	421	SAZERAC COMPANY  INC	750	6	1	0	80	02/01/2018	81908000170	5021692650347	16.50	99.00	24.75	10/01/2021
976406	Imported Cordials & Liqueur	Nuyens Wisniowka Cherry	421	SAZERAC COMPANY  INC	750	12	1	0	100	02/01/2018	88004017057	5021692650347	7.50	90.00	11.25	10/01/2021
43621	Aged Dark Rum	Myers's Original Dark Rum PET	421	SAZERAC COMPANY  INC	750	12	1	0	80	02/01/2018	87000007130	5021692650347	10.00	120.00	15.00	10/01/2021
969696	American Cordials & Liqueur	French Kiss Tropical	421	SAZERAC COMPANY  INC	750	12	1	0	48	02/01/2018	88004144548	5021692650347	8.00	96.00	12.00	10/01/2021
928492	Imported Dry Gins	G'Vine Floraison Gin DNO	305	Mhw LTD	750	6	1	0	80	02/01/2018	736040504719	5021692650347	30.00	180.00	45.00	10/01/2021
928496	Imported Dry Gins	G'Vine Nouaison Gin	305	Mhw LTD	750	6	1	0	80	02/01/2018	736040511083	5021692650347	30.00	180.00	45.00	10/01/2021
904441	Single Malt Scotch	Benromach 15YR	313	Vision Wine & Spirit LLC	750	6	1	15	86	02/01/2018	747020193410	5021692650347	57.50	345.00	86.25	10/01/2021
903731	American Brandies	Christian Bros Brandy	259	Heaven Hill Brands	100	48	1	0	80	02/01/2018	86036815689	5021692650347	1.40	67.20	2.10	10/01/2021
936404	Imported Vodkas	Mamont Vodka	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	80	02/01/2018	80368004315	5021692650347	22.83	136.98	34.25	10/01/2021
966686	Imported Cordials & Liqueur	Schladerer Edelkirsch Liqueur	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	56	02/01/2018	80368430015	5021692650347	18.83	112.98	28.25	10/01/2021
966822	Imported Cordials & Liqueur	Fragola Wild Strawberry Liqueur	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	48	02/01/2018	80368009235	5021692650347	19.83	118.98	29.75	10/01/2021
967758	Imported Cordials & Liqueur	Expre Espresso Liqueur	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	56	02/01/2018	80368009211	5021692650347	18.83	112.98	28.25	10/01/2021
972455	American Distilled Spirit Specialty	Bird Dog Peppermint Moonshine	492	WESTERN SPIRITS BEVERAGE	750	6	1	0	80	02/01/2018	812459012479	5021692650347	10.00	60.00	15.00	10/01/2021
966151	Imported Cordials & Liqueur	Prado Pastis	391	HOTALING & CO	1000	12	1	0	90	02/01/2018	87229410094	5021692650347	16.66	199.92	24.99	10/01/2021
964182	Imported Cordials & Liqueur	Amaro Tosolini	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	60	02/01/2018	80368207501	5021692650347	18.83	112.98	28.25	10/01/2021
965418	Imported Cordials & Liqueur	Limone Lemon Liqueur	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	60	02/01/2018	80368009259	5021692650347	18.83	112.98	28.25	10/01/2021
928818	Imported Dry Gins	Schlichte Steinhaeger Gin	338	Marussia Beverages USA, Inc / Niche Import	750	12	1	0	80	02/01/2018	80368091285	5021692650347	13.16	157.92	19.74	10/01/2021
965133	Imported Cordials & Liqueur	Grune Fee Absinth Classic	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	130	02/01/2018	80368027024	5021692650347	18.33	109.98	27.50	10/01/2021
939924	American Vodkas	Deep Eddy Peach	259	Heaven Hill Brands	1750	6	1	0	70	02/01/2018	856065002608	5021692650347	14.49	86.94	21.74	10/01/2021
952376	American Brandies	Coronet VSQ	259	Heaven Hill Brands	750	12	1	0	80	02/01/2018	96749354306	5021692650347	4.84	58.08	7.26	10/01/2021
67161	Imported Flavored Vodka	Three Olives Ros�	395	PROXIMO	750	12	1	0	70	02/01/2018	811538017534	5021692650347	9.96	119.52	14.94	10/01/2021
88668	100% Agave Tequila	Siete Leguas Blanco	421	SAZERAC COMPANY  INC	750	6	1	0	80	02/01/2018	86024001896	5021692650347	27.00	162.00	40.50	10/01/2021
89882	100% Agave Tequila	Siete Leguas Reposado	421	SAZERAC COMPANY  INC	750	6	1	0	80	02/01/2018	86024001902	5021692650347	29.50	177.00	44.25	10/01/2021
89879	100% Agave Tequila	Siete Leguas Anejo	421	SAZERAC COMPANY  INC	750	6	1	0	80	02/01/2018	86024001919	5021692650347	33.00	198.00	49.50	10/01/2021
66992	Single Malt Scotch	Pulteney Stroma Liqueur	391	HOTALING & CO	750	6	1	0	70	02/01/2018	632070101013	5021692650347	21.00	126.00	31.50	10/01/2021
995081	Temporary & Specialty Packages	Wigle Whiskey Straight Wheat Whiskey	281	Pittsburgh Distilling Company LLC	750	6	1	4	100	02/01/2018	857673003247	5021692650347	30.00	180.00	45.00	10/01/2021
68010	Temporary & Specialty Packages	Baileys Strawberries & Cream Mini	260	DIAGEO AMERICAS	50	4	20	0	34	03/01/2020	82000005582	5021692650347	29.80	119.20	44.70	10/01/2021
77646	American Flavored Vodka	Smirnoff Citrus	260	DIAGEO AMERICAS	375	12	1	0	70	02/01/2018	82000003939	5021692650347	4.75	57.00	7.13	10/01/2021
77697	American Flavored Vodka	Smirnoff Orange	260	DIAGEO AMERICAS	375	12	1	0	70	02/01/2018	82000003885	5021692650347	4.75	57.00	7.13	10/01/2021
68011	Temporary & Specialty Packages	Baileys Strawberries & Cream	260	DIAGEO AMERICAS	750	12	1	0	34	02/01/2018	86767704832	5021692650347	16.49	197.88	24.74	10/01/2021
943033	Gold Rum	Bacardi Gold	035	BACARDI USA INC	200	48	1	0	80	02/01/2018	80480025700	5021692650347	2.50	120.00	3.75	10/01/2021
905201	Scotch Whiskies	HA Glen Grant 12YR	619	Campari America	750	6	1	12	86	02/01/2018	721059002349	5021692650347	24.96	149.76	37.44	10/01/2021
941695	American Flavored Vodka	UV Apple Green Mini	380	Phillips Beverage	50	12	10	0	60	02/01/2018	87116014367	5021692650347	4.60	55.20	6.90	10/01/2021
36749	American Flavored Vodka	Skyy Infusions Watermelon	619	Campari America	750	12	1	0	70	03/01/2018	721059002745	5021692650347	7.50	90.00	11.25	10/01/2021
22199	Bottled in Bond Bourbon	Wild Turkey Rare Breed	619	Campari America	750	6	1	0	116	02/01/2018	721059000222	5021692650347	25.00	150.00	37.50	10/01/2021
964922	100% Agave Tequila	Dulce Vida Lime	342	DV Spirits LLC	750	12	1	0	70	02/01/2018	898432002477	5021692650347	11.67	140.04	17.51	10/01/2021
964955	100% Agave Tequila	Dulce Vida Pineapple Jalapeno	342	DV Spirits LLC	750	12	1	0	70	02/01/2018	747020900216	5021692650347	11.67	140.04	17.51	10/01/2021
947025	Imported Distilled Spirit Specialty	DeMontal Armagnac VSOP	803	Levecke Corporation	750	6	1	0	80	02/01/2018	789764191031	5021692650347	24.17	145.02	36.26	10/01/2021
978210	Imported Cordials & Liqueur	Hiram Walker Creme de Cacao Brown	370	PERNOD RICARD USA	1000	12	1	0	30	02/01/2018	89540125657	5021692650347	4.50	54.00	6.75	10/01/2021
988729	100% Agave Tequila	HA Expresiones Corazon Anejo Thomas Handy	421	SAZERAC COMPANY  INC	750	3	1	0	80	02/01/2018	86024016845	5021692650347	40.00	120.00	60.00	10/01/2021
927176	Straight Rye Whiskies	Rogue Oregon Rye Malt Whiskey	399	Oregon Brewing Co	750	6	1	0	80	02/01/2018	95301144225	5021692650347	24.99	149.94	37.49	10/01/2021
928046	American Distilled Spirit Specialty	Rogue Oregon Single Malt Whiskey	399	Oregon Brewing Co	750	6	1	0	80	02/01/2018	95301144119	5021692650347	32.49	194.94	48.74	10/01/2021
932009	American Dry Gins	Rogue Pinot Spruce Gin	399	Oregon Brewing Co	750	6	1	0	90	02/01/2018	95301144089	5021692650347	19.99	119.94	29.99	10/01/2021
916466	Bottled in Bond Bourbon	1792 Bottled in Bond Bourbon	421	SAZERAC COMPANY  INC	750	6	1	0	100	02/01/2018	88004027971	5021692650347	20.00	120.00	30.00	10/01/2021
984135	American Schnapps	99 Peaches	421	SAZERAC COMPANY  INC	100	48	1	0	99	02/01/2018	89000991600	5021692650347	0.89	42.72	1.34	10/01/2021
984398	American Schnapps	99 Whipped Mini	421	SAZERAC COMPANY  INC	50	10	12	0	99	02/01/2018	89000993086	5021692650347	6.00	60.00	9.00	10/01/2021
942776	Gold Rum	Barbancourt Estate Reserve Rhum 15YR	305	Mhw LTD	750	12	1	0	86	02/01/2018	689768872311	5021692650347	27.67	332.04	41.51	10/01/2021
916669	Straight Bourbon Whiskies	Barrell Bourbon New Year 2018	305	Mhw LTD	750	6	1	0	120	02/01/2018	736040539780	5021692650347	48.00	288.00	72.00	10/01/2021
964665	Imported Cordials & Liqueur	Cedilla	035	BACARDI USA INC	750	6	1	0	50	02/01/2018	80480007270	5021692650347	15.00	90.00	22.50	10/01/2021
88659	100% Agave Tequila	El Jimador Reposado	085	Brown Forman Corp.	750	6	1	0	80	03/01/2019	80480007270	10744607106488	12.34	74.04	18.51	10/01/2021
87589	100% Agave Tequila	El Jimador Silver	085	Brown Forman Corp.	750	6	1	0	80	03/01/2019	744607068208	10744607106488	12.34	74.04	18.51	10/01/2021
973753	American Brandies	E & J Apple	205	E & J Gallo Winery	200	24	1	0	60	02/01/2018	85000024027	10744607106488	2.00	48.00	3.00	10/01/2021
973760	American Brandies	E & J Peach	205	E & J Gallo Winery	200	24	1	0	60	02/01/2018	85000024096	10744607106488	2.00	48.00	3.00	10/01/2021
973754	American Brandies	E & J Apple	205	E & J Gallo Winery	375	24	1	0	60	02/01/2018	85000024034	10744607106488	3.49	83.76	5.24	10/01/2021
973761	American Brandies	E & J Peach	205	E & J Gallo Winery	375	24	1	0	60	02/01/2018	85000024102	10744607106488	3.49	83.76	5.24	10/01/2021
945995	Flavored Rum	Calico Jack Whipped	065	Jim Beam Brands	750	12	1	0	42	03/01/2018	80686930044	10744607106488	6.30	75.60	9.45	10/01/2021
942532	Aged Dark Rum	Dos Maderas PX 5+5	357	PALM BAY INTERNATIONAL	750	6	1	0	40	03/01/2018	86785643267	10744607106488	21.67	130.02	32.51	10/01/2021
995675	American Distilled Spirit Specialty	R5 Hop Flavored Whiskey	505	Charbay Distillers LLC	750	6	1	0	99	03/01/2018	86095752062	10744607106488	32.10	192.60	48.15	10/01/2021
995676	American Distilled Spirit Specialty	Charbay S Hop Flavored Whiskey	505	Charbay Distillers LLC	750	6	1	0	99	03/01/2018	86095752079	10744607106488	74.00	444.00	111.00	10/01/2021
995677	American Distilled Spirit Specialty	Charbay Whiskey III	505	Charbay Distillers LLC	750	6	1	0	132	03/01/2018	86095752048	10744607106488	216.00	1296.00	324.00	10/01/2021
941334	American Vodkas	Burnetts Lime	259	Heaven Hill Brands	750	12	1	0	70	03/01/2018	96749200825	10744607106488	4.50	54.00	6.75	10/01/2021
939176	American Vodkas	Burnetts 100prf	259	Heaven Hill Brands	750	12	1	0	100	03/01/2018	96749002115	10744607106488	5.46	65.52	8.19	10/01/2021
926963	Straight Rye Whiskies	Peerless Straight Rye Whiskey Barrel Proof	547	Fetzer Vineyards	750	6	1	2	107	03/01/2018	813555020207	10744607106488	69.96	419.76	104.94	10/01/2021
36679	Temporary & Specialty Packages	Effen Vodka Cubs Edition	065	Jim Beam Brands	750	6	1	0	80	05/01/2019	80686938750	5021692650347	12.50	75.00	18.75	10/01/2021
936707	Imported Flavored Vodka	Belvedere Ginger Zest DISCO	420	MOET HENNESSY USA	750	6	1	0	80	03/01/2018	81753830076	10744607106488	17.15	102.90	25.73	10/01/2021
990434	Single Malt Scotch	HA Glenmorangie Spios	420	MOET HENNESSY USA	750	6	1	0	92	03/01/2018	81753830083	10744607106488	49.99	299.94	74.99	10/01/2021
904189	Single Malt Scotch	HA Ardbeg Grooves Committee Release	420	MOET HENNESSY USA	750	6	1	0	103	03/01/2018	81753830137	10744607106488	59.99	359.94	89.99	10/01/2021
914197	Canadian Whiskies	Pendleton Canadian Whisky	395	PROXIMO	1000	6	1	0	80	03/01/2018	84104115945	10744607106488	16.00	96.00	24.00	10/01/2021
965965	Cream Liqueurs	Mozart Strawberry Liqueur	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	30	03/01/2018	80368937033	10744607106488	15.00	90.00	22.50	10/01/2021
966003	Cream Liqueurs	Mozart White Chocolate Cream Liqueur	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	90	03/01/2018	80368937040	10744607106488	15.00	90.00	22.50	10/01/2021
915482	Irish Whiskies	Barr an Uisce Wicklow Rare	477	Vino.com dba Total Beverage Solution	750	6	1	0	86	03/01/2018	80368005503	10744607106488	27.84	167.04	41.76	10/01/2021
915480	Irish Whiskies	Barr an Uisce 1803 DISCO	477	Vino.com dba Total Beverage Solution	750	6	1	10	92	03/01/2018	80368005602	10744607106488	41.67	250.02	62.51	10/01/2021
930851	American Dry Gins	Letherbee Gin	118	AMERICAN SPIRITS EXCHANGE	750	6	1	0	96	03/01/2018	860148000115	10744607106488	18.34	110.04	27.51	10/01/2021
987176	100% Agave Tequila	Azunia Blanco	477	Vino.com dba Total Beverage Solution	750	6	1	0	80	03/01/2018	897216002238	10744607106488	21.99	131.94	32.99	10/01/2021
988899	100% Agave Tequila	Azunia Reposado	477	Vino.com dba Total Beverage Solution	750	6	1	0	80	03/01/2018	897216002245	10744607106488	26.66	159.96	39.99	10/01/2021
988898	100% Agave Tequila	Azunia Anejo	477	Vino.com dba Total Beverage Solution	750	6	1	0	80	03/01/2018	897216002252	10744607106488	29.99	179.94	44.99	10/01/2021
989721	100% Agave Tequila	Azunia 2YR Anejo Black	477	Vino.com dba Total Beverage Solution	750	6	1	0	80	03/01/2018	897216002290	10744607106488	66.66	399.96	99.99	10/01/2021
989172	100% Agave Tequila	Don Julio Anejo Mini	260	DIAGEO AMERICAS	50	10	6	0	80	03/01/2018	674545000070	10744607106488	12.82	128.20	19.23	10/01/2021
974092	American Cordials & Liqueur	Godiva White Chocolate Mini DISCO	260	DIAGEO AMERICAS	50	10	6	0	30	03/01/2018	87000005556	10744607106488	7.55	75.50	11.33	10/01/2021
936324	Imported Vodkas	Snow Leopard Vodka	266	Edrington Group USA LLC	750	6	1	0	40	03/01/2018	812066022007	10744607106488	12.36	74.16	18.54	10/01/2021
927506	Blended Whiskies	HA High West Bourye	115	CONSTELLATION BRANDS INC	750	6	1	0	92	03/01/2018	854396005169	10744607106488	60.00	360.00	90.00	10/01/2021
100442	Temporary & Specialty Packages	Evan Williams Reserve Combo Pack	259	Heaven Hill Brands	750	1	12	0	70	03/01/2018	96749000906	10744607106488	95.28	95.28	142.92	10/01/2021
72916	Flavored Rum	Captain Morgan Watermelon Smash DISCO	260	DIAGEO AMERICAS	750	6	1	0	50	03/01/2019	82000784562	10744607106488	9.00	54.00	13.50	10/01/2021
100152	Temporary & Specialty Packages	Evan Williams Peach w/Glass	259	Heaven Hill Brands	750	6	1	0	70	03/01/2018	96749001545	10744607106488	7.94	47.64	11.91	10/01/2021
72915	Temporary & Specialty Packages	Captain Morgan Watermelon Smash Mini	260	DIAGEO AMERICAS	50	12	10	0	50	03/01/2019	82000784579	10744607106488	4.96	59.52	7.44	10/01/2021
58845	Cocktails /RTD	Jose Cuervo Authentic Berry Punch Margarita	395	PROXIMO	1750	6	1	0	20	03/01/2018	811538017978	10744607106488	8.74	52.44	13.11	10/01/2021
58163	Cocktails /RTD	1800 Ultimate Watermelon Margarita	395	PROXIMO	1750	6	1	0	20	03/01/2018	811538017978	10744607106488	10.04	60.24	15.06	10/01/2021
28131	Blended Whiskies	Cody Road Honey	306	MISSISSIPPI RIVER DISTIL	750	6	1	0	70	03/01/2018	855037005456	10744607106488	16.00	96.00	24.00	10/01/2021
87325	100% Agave Tequila	Chavo Malo Tequila Blanco	357	PALM BAY INTERNATIONAL	1000	6	1	0	40	03/01/2018	86785001050	10744607106488	15.25	91.50	22.88	10/01/2021
39648	American Flavored Vodka	Western Son Lime	521	JEM Beverage Company	750	12	1	0	60	02/01/2018	855939007176	10744607106488	9.01	108.12	13.52	10/01/2021
39650	American Flavored Vodka	Western Son Lime Mini	521	JEM Beverage Company	50	6	10	0	60	02/01/2018	855939007152	10744607106488	4.40	26.40	6.60	10/01/2021
75195	American Cordials & Liqueur	Kinky Aloha Mini	322	Prestige Wine & Spirits Group / United States Distilled Products Co	50	6	10	0	34	03/01/2018	84279002118	10744607106488	4.84	29.04	7.26	10/01/2021
75197	American Cordials & Liqueur	Kinky Aloha	322	Prestige Wine & Spirits Group / United States Distilled Products Co	750	6	1	0	34	03/01/2018	84279002101	10744607106488	10.00	60.00	15.00	10/01/2021
28132	Blended Whiskies	Cody Road Maple	306	MISSISSIPPI RIVER DISTIL	750	6	1	0	70	03/01/2018	855037005449	10744607106488	16.00	96.00	24.00	10/01/2021
48696	Imported Distilled Spirit Specialty	Martell VSSD	370	PERNOD RICARD USA	750	12	1	0	80	03/01/2018	80432400814	10744607106488	19.48	233.76	29.22	10/01/2021
48699	Imported Distilled Spirit Specialty	Martell VSSD	370	PERNOD RICARD USA	375	12	1	0	80	03/01/2018	80432400784	10744607106488	10.49	125.88	15.74	10/01/2021
48690	Imported Distilled Spirit Specialty	Martell VSSD	370	PERNOD RICARD USA	200	24	1	0	80	03/01/2018	80432400777	10744607106488	5.99	143.76	8.99	10/01/2021
78594	Cream Liqueurs	Adelaides Dreamsicle Mint Chocolate Chip	368	Park Street Imports	750	12	1	0	25	03/01/2018	816136022508	10744607106488	10.38	124.56	15.57	10/01/2021
902152	100% Agave Tequila	Sauza Cien Anos Blanco	065	Jim Beam Brands	750	12	1	0	80	03/01/2018	80686833758	10744607106488	10.58	126.96	15.87	10/01/2021
43644	Flavored Rum	Parrot Bay Key Lime PET	421	SAZERAC COMPANY  INC	750	12	1	0	42	03/01/2018	88004037031	10744607106488	7.50	90.00	11.25	10/01/2021
43319	Flavored Rum	Parrot Bay Coconut PET	421	SAZERAC COMPANY  INC	750	12	1	0	42	03/01/2018	88004036577	10744607106488	7.50	90.00	11.25	10/01/2021
43648	Flavored Rum	Parrot Bay Strawberry PET	421	SAZERAC COMPANY  INC	750	12	1	0	42	03/01/2018	88004037123	10744607106488	7.50	90.00	11.25	10/01/2021
43645	Flavored Rum	Parrot Bay Mango PET	421	SAZERAC COMPANY  INC	750	12	1	0	42	08/01/2021	87000505032	10744607106488	7.50	90.00	11.25	10/01/2021
43646	Flavored Rum	Parrot Bay Passion Fruit	421	SAZERAC COMPANY  INC	750	12	1	0	42	03/01/2018	88004037086	10744607106488	7.50	90.00	11.25	10/01/2021
43647	Flavored Rum	Parrot Bay Pineapple PET	421	SAZERAC COMPANY  INC	750	12	1	0	42	03/01/2018	87000505063	10744607106488	7.50	90.00	11.25	10/01/2021
967260	Imported Distilled Spirit Specialty	XI FENG JIU	545	CNS Imports; Four Seasons Trading; CNS Wine & Spirits	750	12	1	0	110	04/01/2018	87000505063	10744607106488	9.16	109.92	13.74	10/01/2021
997084	Single Malt Scotch	FassZination - Dailuaine (Speyside) 2005 12YR	166	SWISS CELLARS	200	12	1	12	86	04/01/2018	87000505063	10744607106488	20.64	247.68	30.96	10/01/2021
997083	Single Malt Scotch	FassZination - Dailuaine (Speyside) 2005 12YR	166	SWISS CELLARS	375	12	1	12	86	04/01/2018	87000505063	10744607106488	35.30	423.60	52.95	10/01/2021
997082	Single Malt Scotch	FassZination - Dailuaine (Speyside) 2005 12YR	166	SWISS CELLARS	750	6	1	12	86	04/01/2018	87000505063	10744607106488	69.71	418.26	104.57	10/01/2021
965192	Imported Distilled Spirit Specialty	HKB HongKong Baijiu	545	CNS Imports; Four Seasons Trading; CNS Wine & Spirits	750	12	1	0	86	04/01/2018	662263006948	10744607106488	26.66	319.92	39.99	10/01/2021
978003	American Distilled Spirit Specialty	Vinn Baijiu	545	CNS Imports; Four Seasons Trading; CNS Wine & Spirits	750	12	1	0	80	04/01/2018	851815003003	10744607106488	22.50	270.00	33.75	10/01/2021
937983	American Vodkas	Skyy Vodka	619	Campari America	200	24	1	0	80	04/01/2018	721059002004	10744607106488	3.00	72.00	4.50	10/01/2021
988983	100% Agave Tequila	Libelula Tequila - use code 988522	305	Mhw LTD	750	6	1	0	80	04/01/2018	736040539742	10744607106488	11.67	70.02	17.51	10/01/2021
987209	Mezcal	Banhez Mezcal - use code 988511	305	Mhw LTD	750	12	1	0	80	04/01/2018	736040537113	10744607106488	17.09	205.08	25.64	10/01/2021
989204	100% Agave Tequila	1800 Reposado	395	PROXIMO	375	12	1	0	80	04/01/2018	811538010221	10744607106488	8.96	107.52	13.44	10/01/2021
940800	American Flavored Vodka	Skyy Infusions Cherry	619	Campari America	750	12	1	0	70	04/01/2018	721059657501	10744607106488	9.01	108.12	13.52	10/01/2021
937882	American Vodkas	Seagrams Extra Smooth Vodka	255	Infinium Spirits	100	48	1	0	80	04/01/2018	720815985483	10744607106488	1.00	48.00	1.50	10/01/2021
994205	Spiced Rum	Koloa Kauai Spice Rum	415	KOLOA RUM COMPANY	750	12	1	0	88	04/01/2018	813742010035	10744607106488	24.00	288.00	36.00	10/01/2021
951121	Imported Brandies	Control C Pisco	305	Mhw LTD	750	6	1	0	80	04/01/2018	88320001099	10744607106488	11.67	70.02	17.51	10/01/2021
964906	Imported Cordials & Liqueur	Dolin Genepy des Aplez le Chamois	305	Mhw LTD	750	12	1	0	90	04/01/2018	88320001099	10744607106488	17.50	210.00	26.25	10/01/2021
965330	Imported Cordials & Liqueur	Kronan Swedish Punsch	305	Mhw LTD	750	12	1	0	52	04/01/2018	88320001099	10744607106488	16.42	197.04	24.63	10/01/2021
942265	Gold Rum	Scarlet Ibis Trinidad Rum	305	Mhw LTD	750	12	1	0	98	04/01/2018	902415309085	10744607106488	16.92	203.04	25.38	10/01/2021
36760	American Vodkas	JJ O'Connell Vodka	442	O&R Ventures, LLC	750	12	1	0	80	03/01/2018	867726000321	10744607106488	10.02	120.24	15.03	10/01/2021
989089	100% Agave Tequila	Centinela Anejo Tequila DISCO	380	Phillips Beverage	750	6	1	0	80	04/01/2018	749787300018	10744607106488	33.49	200.94	50.24	10/01/2021
987316	100% Agave Tequila	Centinela Blanco Tequila DISCO	380	Phillips Beverage	750	6	1	0	80	04/01/2018	749787100021	10744607106488	23.63	141.78	35.45	10/01/2021
