Store	Name	Store Status	Address	City	State	Zip Code	Store Address	Report Date
6010	Casey's General Store #1084 / Evansdale	A	3601 Lafayette Rd	Evansdale	IA	50707	POINT (-92.287899 42.477215)	10/01/2021
5781	Casey's General Store #2898 / Clarence	A	93 Lombard St	Clarence	IA	52216	POINT (-91.065862 41.888723)	10/01/2021
5115	Pronto Market / Manly	I	204, E South St	Manly	IA	50456	POINT (-93.200966 43.284017)	10/01/2021
4603	Kum & Go #208 / SE 14th DM	A	3200 SE 14th St	Des Moines	IA	50320	POINT (-93.596916 41.555041)	10/01/2021
5877	Casey's General Store #1659 / Ankeny	A	302 S Ankeny Blvd	Ankeny	IA	50023	POINT (-93.600376 41.729341)	10/01/2021
4969	Lake Liquors Wine and Spirits	A	910 N 8th St W	Clear Lake	IA	50428	POINT (-93.396651 43.142775)	10/01/2021
4635	Kwik Shop #563 / Cedar Rapids	A	1001 1st Ave SW	Cedar Rapids	IA	52405	POINT (-91.684707 41.972397)	10/01/2021
5478	Casey's General Store #3587 / Burlington	A	1911 Des Moines Ave	Burlington	IA	52601	POINT (-91.108065 40.828252)	10/01/2021
5993	Casey's General Store #3396 / Sigourney	A	100 E Jackson St	Sigourney	IA	52591	POINT (-92.205181 41.336873)	10/01/2021
4067	Freeman Foods	A	268 8th Ave	Wellman	IA	52356	POINT (-91.837922 41.465008)	10/01/2021
4540	Casey's General Store #2915 / Bellevue	A	1104 N Riverview St	Bellevue	IA	52031	POINT (-90.427844 42.268432)	10/01/2021
5995	Super Stop Liquor and Wine / Altoona	A	2635 Adventureland Dr	Altoona	IA	50009	POINT (-93.494642 41.65854)	10/01/2021
3855	Dyno's Wine and Spirits / Storm Lake	I	1201 1/2 Lakeshore Dr	Storm Lake	IA	50588		10/01/2021
5688	Dyno's #40 / Spencer	I	1001 S Grand Ave	Spencer	IA	51301	POINT (-95.143701 43.12759)	10/01/2021
5280	Yesway Store # 10011/ Mason City	A	1920 Federal Ave S	Mason City	IA	50401	POINT (-93.201072 43.133204)	10/01/2021
4104	Fareway Stores #491 / Mason City	A	400 North Delaware Ave	Mason City	IA	50401	POINT (-93.199494 43.155945)	10/01/2021
5837	Casey's General Store #2681 / Okoboji	A	1802 Hwy 71 N	Okoboji	IA	51355	POINT (-95.127165 43.391834)	10/01/2021
4852	Kum & Go #520 / Cedar Rapids	A	2604 16th Ave	Cedar Rapids	IA	52404	POINT (-91.707034 41.963064)	10/01/2021
4312	I-80 Liquor / Council Bluffs	A	2411 S 24TH ST #1	Council Bluffs	IA	51501	POINT (-95.8792 41.238092)	10/01/2021
4480	Circle K #4706602 / Clinton	A	1530 North 2nd St	Clinton	IA	52732	POINT (-90.183722 41.861892)	10/01/2021
5149	B S Mini Mart Inc	A	1900, Summer St	Burlington	IA	52601	POINT (-91.116076 40.789013)	10/01/2021
3756	Main Street Liquors / Manning	A	316 Main St	Manning	IA	51455	POINT (-95.065122 41.908573)	10/01/2021
4598	Quik Trip #501 / E Euclid DM	I	2221 E Euclid Ave	Des Moines	IA	50317	POINT (-93.577655 41.627702000000006)	10/01/2021
3811	Wal-Mart 1431 / Keokuk	A	300 North Park Dr	Keokuk	IA	52632	POINT (-91.407263 40.418589)	10/01/2021
5367	Casey's General Store # 2618/ Fredricksburg	A	215 W Main St.	Fredericksburg	IA	50630	POINT (-92.202089 42.965093)	10/01/2021
4185	Fareway Stores #737 / Grinnell	A	727 West St	Grinnell	IA	50112	POINT (-92.727347 41.741352)	10/01/2021
6128	Lane's Corner Store / Waterloo	A	2027 Falls Ave	Waterloo	IA	50703	POINT (-92.372242 42.499919)	10/01/2021
5942	16th Ave BP / Cedar Rapids	I	250 16th Ave	Cedar Rapids	IA	52404	POINT (-91.667665 41.961645)	10/01/2021
4162	Fareway Stores #963 / Cedar Rapids	A	4220  16th Ave SW	Cedar Rapids	IA	52404	POINT (-91.726726 41.963791)	10/01/2021
6157	Okoboji Gas Company / Milford	A	2098 Hwy 86	Milford	IA	51351	POINT (-95.178462 43.344257)	10/01/2021
4545	Fill R Up	I	14151 Wabash Ave	Council Bluffs	IA	51503	POINT (-95.81790900000001 41.220431)	10/01/2021
2600	Hy-Vee Food Store / Oskaloosa	A	110  S  D  St	Oskaloosa	IA	52577	POINT (-92.649764 41.295218)	10/01/2021
4277	Cork It!	A	769 Prospect St SW	Le Mars	IA	51031	POINT (-96.178219 42.776296)	10/01/2021
5924	Rush Stop / Charles City	I	609 S Main St	Charles City	IA	50616	POINT (-92.682538 43.061014)	10/01/2021
3707	Target Store T-1768 / Cedar Rapids	A	1030 Blairs Ferry Rd NE	Cedar Rapids	IA	52402	POINT (-91.649625 42.035157)	10/01/2021
5441	Liquor on the Corner	A	300 East Main	Cherokee	IA	51012	POINT (-95.547298 42.749597)	10/01/2021
5805	Casey's General Store #2229 / Osage	A	1430 Main St	Osage	IA	50461	POINT (-92.797458 43.284162)	10/01/2021
6080	Cheema Gas and Liquors / New Sharon	A	202 S Main St	New Sharon	IA	50207	POINT (-92.651525 41.468516)	10/01/2021
6074	Hill Country Convenience Store / Colesburg	A	317 Main St	Colesburg	IA	52035	POINT (-91.201967 42.638971)	10/01/2021
5542	Casey's General Store #2578 / Maquoketa	A	801 E Platt	Maquoketa	IA	52060	POINT (-90.657171 42.069166)	10/01/2021
4255	Fareway Stores #058 / Orange City	A	512  8th SE	Orange City	IA	51041		10/01/2021
2649	Hy-Vee #3 / Dubuque	A	400 Locust St	Dubuque	IA	52001	POINT (-90.666497 42.49721900000001)	10/01/2021
4527	Casey's General Store #30 / Gilmore City	A	105 SE First St	Gilmore City	IA	50541	POINT (-94.44175 42.732227)	10/01/2021
5720	Casey's General Store #1921- Ackley	A	512 Sherman Avenue	Ackley	IA	50601	POINT (-93.055213 42.556729)	10/01/2021
2806	Osco #1118 / Clinton	A	1307 N Second	Clinton	IA	52732	POINT (-90.184797 41.858932)	10/01/2021
4949	River Drive Smoke Shop	A	828, W River Dr	Davenport	IA	52802	POINT (-90.585656 41.520238)	10/01/2021
4444	Kum & Go #4127 / Sloan	A	1864 Hwy 141	Sloan	IA	51055	POINT (-96.236082 42.228581)	10/01/2021
9914	Werner Distilling	I	5520 190th St.	Holstein	IA	51025	POINT (-95.533015 42.428294)	10/01/2021
4299	Hometown Market / Central City	A	9 Waterhouse Ave	Central City	IA	52214	POINT (-91.530478 42.199296)	10/01/2021
2585	Hy-Vee Wine and Spirits / Algona	A	1502 Highway 169 N Suite 1	Algona	IA	50511	POINT (-94.235955 43.08091)	10/01/2021
5672	K & K Food and Gas / Davenport	I	2365 Rockingham Rd	Davenport	IA	52802	POINT (-90.612456 41.514587)	10/01/2021
4081	Harlan's Food Mart	I	306 Washington	Story City	IA	50248	POINT (-93.599757 42.185827)	10/01/2021
4585	Casey's General Store #2561 / Farley	A	306, 1st St SW	Farley	IA	52046	POINT (-91.006139 42.439552)	10/01/2021
4414	KUM & GO #23 / Neola	A	29356 298th St	Neola	IA	51559	POINT (-95.612045 41.438788)	10/01/2021
4147	Fareway Stores #974 / Cedar Falls	A	214 N Magnolia Dr	Cedar Falls	IA	50613	POINT (-92.474689 42.539076)	10/01/2021
2552	Hy-Vee Food Store #3 / Cedar Rapids	A	20 Wilson Avenue West	Cedar Rapids	IA	52404	POINT (-91.658577 41.955859)	10/01/2021
3162	Nash Finch / Wholesale Food	I	807 Grandview	Muscatine	IA	52761	POINT (-91.06411300000002 41.408437)	10/01/2021
3443	Super Saver Iv	A	1141 N Broadway	Council Bluffs	IA	51503	POINT (-95.836515 41.270824)	10/01/2021
8804	Toppling Goliath Brewing Company	I	1600 Prosperity Rd	Decorah	IA	52101	POINT (-91.72368900000001 43.2724)	10/01/2021
5648	Fareway Stores #189 / Ames	A	3720 Lincoln Way	Ames	IA	50014	POINT (-93.66853 42.022819)	10/01/2021
5134	Prime Mart #6  /  Charles City	I	609, S Main St	Charles City	IA	50616	POINT (-92.682538 43.061014)	10/01/2021
4787	380BP / Swisher	A	2722 NE 120th St	Swisher	IA	52338	POINT (-91.664592 41.847894)	10/01/2021
4641	Kum & Go #573 / SE 14th DM	A	5830 SE 14th St	Des Moines	IA	50315	POINT (-93.59687 41.533403)	10/01/2021
4933	River Mart	A	2107 Agency St	Burlington	IA	52601	POINT (-91.129659 40.814541)	10/01/2021
4717	Walgreens #05512 / Bettendorf	A	3425 Middle Rd	Bettendorf	IA	52722	POINT (-90.485409 41.550718)	10/01/2021
4306	Northside One Stop / Hampton	A	1208  4th St NE	Hampton	IA	50441	POINT (-93.202452 42.753045)	10/01/2021
4663	Casey's General Store #3077 / Peosta	A	236 Peosta St	Peosta	IA	52068	POINT (-90.85041 42.443954)	10/01/2021
5154	Lake Park Foods	I	201, Market St	Lake Park	IA	51347	POINT (-95.321385 43.454741)	10/01/2021
5366	Liquor Beer & Tobacco Outlet	A	1908 Clark St	Charles City	IA	50616	POINT (-92.661881 43.05913400000001)	10/01/2021
4496	B P ON 1ST	A	2824, 1st Ave NE	Cedar Rapids	IA	52402	POINT (-91.634838 42.005867)	10/01/2021
5269	Lefty's Convenience Store Inc	A	105, Main St	Alburnett	IA	52202	POINT (-91.618537 42.148)	10/01/2021
6102	Brew Oil #53 / Sibley	A	1026 2nd Ave	Sibley	IA	51249	POINT (-95.752119 43.397431)	10/01/2021
4696	Quik Trip #517 / West Des Moines	A	1451 22nd St	West Des Moines	IA	50266	POINT (-93.735967 41.59527)	10/01/2021
4779	Casey's General Store #3782 / Mount Ayr	A	1305 E SOUTH STREET	Mount Ayr	IA	50854	POINT (-94.223594 40.711113)	10/01/2021
6065	Super Saver Liquor / Davenport	I	1610 Rockingham Rd	Davenport	IA	52802	POINT (-90.599327 41.520231)	10/01/2021
5101	New Star  /  Fletcher Ave	I	315 Fletcher Ave	Waterloo	IA	50701	POINT (-92.367142 42.489119)	10/01/2021
6091	Hawkeye Liquor & Tobacco / Iowa City	A	601 Hollywood Blvd STE 1	Iowa City	IA	52240	POINT (-91.52741 41.643807)	10/01/2021
4371	Kum & Go #50 / West Des Moines	A	745 S 51st St	West Des Moines	IA	50265	POINT (-93.77275 41.55871)	10/01/2021
2666	Hy-Vee Food Store #2 / State Ankeny	A	2510 SW State St	Ankeny	IA	50023	POINT (-93.621824 41.705188)	10/01/2021
2709	Hy-Vee Fast and Fresh - Dubuque	A	2435 NW Arterial	Dubuque	IA	52002	POINT (-90.74105000000002 42.517531)	10/01/2021
4971	Fareway Stores #138 / Pleasant Hill	A	5500, E University Ave	Pleasant Hill	IA	50327	POINT (-93.505732 41.599274)	10/01/2021
5191	Casey's General Store #1534 / Guthri	A	100, N  5th St	Guthrie Center	IA	50115	POINT (-94.50232300000002 41.67748000000001)	10/01/2021
9930	Thome Enterprises LLC	I	213 S 3rd St. PO Box 106	Raymond	IA	50667	POINT (-92.219773 42.466651)	10/01/2021
2605	Hy-Vee Drugstore #5 / Cedar Rapids	A	2001 Blairs Ferry Road NE	Cedar Rapids	IA	52402	POINT (-91.668919 42.034799)	10/01/2021
3721	Wal-Mart 0913 / Decorah	A	1798 Old Stage Rd	Decorah	IA	52101	POINT (-91.753135 43.290041)	10/01/2021
6143	Hometown Wine & Spirits / Oskaloosa	A	1202 A Ave E	Oskaloosa	IA	52577	POINT (-92.631487 41.296286)	10/01/2021
4016	Hometown Foods / Conrad	I	119 N Main St Po Box 296	Conrad	IA	50621	POINT (-92.874589 42.225148)	10/01/2021
4684	Indy 66 #928 / Indianola	A	1201 N Jefferson	Indianola	IA	50125		10/01/2021
4825	Casey's General Store #3212 / Osceola	A	100 W McLANE ST	Osceola	IA	50213	POINT (-93.765708 41.030603)	10/01/2021
5764	Casey's General Store #1484 / Muscatine	A	1111 Oregon St	Muscatine	IA	52761	POINT (-91.06325500000001 41.404205)	10/01/2021
4889	Fast Trip / Des Moines	I	1516 SE  1st St	Des Moines	IA	50315	POINT (-93.613469 41.57592900000001)	10/01/2021
5499	Kum & Go #184 / Altoona	A	1430 1st Ave North	Altoona	IA	50009	POINT (-93.464656 41.663525)	10/01/2021
4660	Hill Brothers Jiffy Mart / Cedar Rapids	A	1904, Mt Vernon Rd SE	Cedar Rapids	IA	52403	POINT (-91.642561 41.977226)	10/01/2021
4395	KUM & GO #133 / Ellsworth	A	1111 Ia Highway 175	Ellsworth	IA	50075	POINT (-93.574019 42.310457)	10/01/2021
4148	Fareway Stores #479 / Independence	A	1400 3rd Ave SE	Independence	IA	50644	POINT (-91.890284 42.455804)	10/01/2021
4961	Kwik Stop / Cedar Cross	I	1200 Cedar Cross Rd	Dubuque	IA	52003	POINT (-90.704989 42.475422)	10/01/2021
4737	Walgreens #11330 / Storm Lake	A	800 Lake Ave	Storm Lake	IA	50588	POINT (-95.200778 42.647103)	10/01/2021
5888	Big 10 Mart #62 / Bettendorf	A	999 Middle Rd	Bettendorf	IA	52722	POINT (-90.51902 41.539963)	10/01/2021
9010	Broadbent Distillery	I	6175 50th Ave	Norwalk	IA	50211	POINT (-93.712272 41.436457)	10/01/2021
4995	Durant Street C-Store	I	618 Durant St	Harlan	IA	51537	POINT (-95.318597 41.656803)	10/01/2021
2633	Hy-Vee #3 / BDI / Des Moines	A	3221 SE 14th St	Des Moines	IA	50320	POINT (-93.596754 41.554101)	10/01/2021
5651	Super Quick Mart / Windsor Heights	A	7690 Hickman Rd	Windsor Heights	IA	50324	POINT (-93.72238 41.614669)	10/01/2021
9903	Glazer Distributing	I	4377 NW 112th Street	Urbandale	IA	50322	POINT (-93.768781 41.640109)	10/01/2021
5738	Casey's General Store #3291	A	5110 HWY 13 North	Coggon	IA	52218	POINT (-91.525344 42.274821)	10/01/2021
3876	Affiliated Foods Of Manson	I	1101 MAIN ST PO BOX 535	Manson	IA	50563	POINT (-94.534319 42.530636)	10/01/2021
6180	Brew Oil #11 / Boyden	A	1010 Southern St.	Boyden	IA	51234	POINT (-96.000331 43.186249)	10/01/2021
5283	Yesway Store # 10026/ Mason City	A	1303 4th St SW	Mason City	IA	50401	POINT (-93.221539 43.14833900000001)	10/01/2021
6164	Oelwein Liquor & Vape	A	801 E Charles St	Oelwein	IA	50662	POINT (-91.902413 42.678786)	10/01/2021
6220	Prime Wine and Spirits / Mason City	A	1104 North Federal Avenue	Mason City	IA	50401	POINT (-93.201036 43.162193)	10/01/2021
5404	The Depot Oxford LLC	A	220 N Augusta Ave	Oxford	IA	52322	POINT (-91.790636 41.724565)	10/01/2021
5510	Kum & Go #1443 / Williamsburg	A	2177 M Ave	Williamsburg	IA	52361	POINT (-92.066146 41.690903)	10/01/2021
6025	Casey's General Store #3030 / Storm Lake	A	825 Flindt Dr	Storm Lake	IA	50588	POINT (-95.190566 42.646522)	10/01/2021
4712	Walgreens #11942 / Dubuque	A	345 E 20th St	Dubuque	IA	52001	POINT (-90.66694 42.512092)	10/01/2021
5984	Casey's General Store #3214 / Oskaloosa	A	413 A Ave W	Oskaloosa	IA	52577	POINT (-92.648951 41.296226)	10/01/2021
5012	Bluejay Market	I	2810, Willis Ave	Perry	IA	50220	POINT (-94.081127 41.838488)	10/01/2021
4495	Casey's General Store #3055 / Grundy Center	A	504, G Ave	Grundy Center	IA	50638	POINT (-92.770411 42.361494)	10/01/2021
4557	Hometown Foods / Traer	I	420 Second St	Traer	IA	50675	POINT (-92.468086 42.193386)	10/01/2021
5863	K-Zar Inc - Waterloo	A	1761 Independence Avenue	Waterloo	IA	50707	POINT (-92.302514 42.498404)	10/01/2021
4319	Fareway Stores #703 / Humbolt	A	1700 10th Avenue N	Humboldt	IA	50548	POINT (-94.233695 42.731879)	10/01/2021
4802	Walgreens #07452 / Des Moines	A	4415 Douglas Ave	Des Moines	IA	50310	POINT (-93.678747 41.62949)	10/01/2021
4409	Kum & Go #90 / BOONE	I	1704 S Story St	Boone	IA	50036	POINT (-93.879597 42.037102)	10/01/2021
5051	Oasis	A	630 SW  9TH ST	Des Moines	IA	50309	POINT (-93.624735 41.575661)	10/01/2021
4834	Muscatine Fast Break	I	2603 Second Ave	Muscatine	IA	52761	POINT (-91.034915 41.451884)	10/01/2021
5254	Discount Liquor	A	2933 1st Ave SE	Cedar Rapids	IA	52402	POINT (-91.63487100000002 42.007104)	10/01/2021
5337	Hometown Foods / Conrad	I	119 N. Main St	Conrad	IA	50621	POINT (-92.874589 42.225148)	10/01/2021
4609	Kum & Go #579 / Ankeny	A	165 SW Magazine Rd	Ankeny	IA	50023	POINT (-93.602007 41.717286)	10/01/2021
5899	Fort Dodge Smoke Shop	I	1923 5th Ave S	Fort Dodge	IA	50501	POINT (-94.170859 42.501169)	10/01/2021
4507	Casey's General Store #2902 / Spencer	A	411 W 18th	Spencer	IA	51301	POINT (-95.150966 43.155628)	10/01/2021
5454	That Iowa Girl	I	523 Central Ave E	Clarion	IA	50525	POINT (-93.72661000000001 42.731742)	10/01/2021
5952	Tobacco Outlet Plus #537 / Iowa City	A	923 S Riverside Dr	Iowa City	IA	52246	POINT (-91.540192 41.64885)	10/01/2021
4006	Larchwood Offsale	A	913 Brown St Po Box 326	Larchwood	IA	51241	POINT (-96.435452 43.453843)	10/01/2021
4628	Oelwein Bottle and Can Inc.	I	137 2nd Ave SE	Oelwein	IA	50662	POINT (-91.910523 42.67564)	10/01/2021
5876	'Da Booze Barn / West Bend	A	108 S Broadway	West Bend	IA	50597	POINT (-94.445143 42.959247)	10/01/2021
6184	BP to Go - 1581 / Cedar Rapids	A	1581 1st Avenue	Cedar Rapids	IA	52402	POINT (-91.649817 41.98950200000001)	10/01/2021
4771	Cenex Gas Station	I	502, E Ave NW	Cedar Rapids	IA	52402	POINT (-91.680323 41.977958)	10/01/2021
4970	Jeff's Market / West Liberty	A	200, E 3rd St	West Liberty	IA	52776	POINT (-91.26158700000002 41.569916)	10/01/2021
2845	CVS Pharmacy #4816 / Council Bluffs	A	545 W Washington St	Council Bluffs	IA	51503	POINT (-95.850866 41.263132)	10/01/2021
4275	Fareway Stores #980 / Knoxville	A	1308 S Lincoln St	Knoxville	IA	50138	POINT (-93.109473 41.308103)	10/01/2021
3869	Bootleggin' Barzini's Fin	I	412  1st Ave	Coralville	IA	52241	POINT (-91.565517 41.672672)	10/01/2021
4740	Walgreens #04405 / Council Bluffs	A	2508 W Broadway	Council Bluffs	IA	51501	POINT (-95.882665 41.26194)	10/01/2021
3664	Shade Tree Liquors	A	90 10th St S	Northwood	IA	50459	POINT (-93.218339 43.443739)	10/01/2021
6101	Brew Oil #26 / Pocahontas	A	14 E Elm Ave	Pocahontas	IA	50574	POINT (-94.66731100000001 42.732607)	10/01/2021
2642	Hy-Vee Wine and Spirits / Pella	A	512 E Oskaloosa	Pella	IA	50219	POINT (-92.899277 41.396961000000005)	10/01/2021
4890	Casey's General Store #3210 / Urbandale	A	4400 128th St	Urbandale	IA	50323		10/01/2021
4197	Fareway Stores #014 / Sergeant Bluff	A	700  1st St	Sergeant Bluff	IA	51054	POINT (-96.353078 42.400504)	10/01/2021
5586	White Oak Station #86 / Hospers	I	107 Hospers Dr S	Hospers	IA	51238	POINT (-95.907128 43.072147)	10/01/2021
6057	Kum & Go #0731 / Des Moines	A	3104 University Ave	Des Moines	IA	50311	POINT (-93.65986 41.60036300000001)	10/01/2021
4754	Walgreens #12148 / Waverly	A	320 W Bremer Ave	Waverly	IA	50677	POINT (-92.475049 42.725721)	10/01/2021
5244	The Ox & Wren Spirits and Gifts	A	708 2nd  AVE  SE	Cresco	IA	52136	POINT (-92.106529 43.371131)	10/01/2021
5834	Casey's General Store #1417 / Iowa Falls	A	1223 Oak St	Iowa Falls	IA	50126	POINT (-93.263544 42.528305)	10/01/2021
3651	Wal-Mart 1491 / Indianola	A	1500 North Jefferson	Indianola	IA	50125		10/01/2021
5286	Sauce	I	108, College	Iowa City	IA	52240		10/01/2021
5914	Uni Mart / Waterloo	A	1615 Bishop Ave	Waterloo	IA	50703	POINT (-92.293057 42.49807)	10/01/2021
2848	CVS Pharmacy #10114 / Ankeny	A	104 E First St	Ankeny	IA	50023	POINT (-93.59962 41.7319)	10/01/2021
2106	Hillstreet News and Tobacco	A	2217 College	Cedar Falls	IA	50613	POINT (-92.455796 42.517182)	10/01/2021
5537	Pronto Market / Sumner	A	117 W 1st St	Sumner	IA	50674	POINT (-92.098713 42.847481)	10/01/2021
5174	Jim's Food   /  Sullivan Ave	I	437, Sullivan Ave	Waterloo	IA	50701	POINT (-92.355915 42.487326)	10/01/2021
6207	Dubuque Tobacco & Grocery / Dubuque	A	1248 Iowa Street	Dubuque	IA	52001	POINT (-90.66806 42.504825)	10/01/2021
5056	Council Bluffs Sinclair	A	1305, N 25th St	Council Bluffs	IA	51501	POINT (-95.881702 41.273813)	10/01/2021
5305	Fas Mart # 5150/ Cedar Rapids	I	3330 16th Avenue	Cedar Rapids	IA	52404	POINT (-91.715563 41.963571)	10/01/2021
6116	Tobacco Outlet Plus #561 / Cedar Falls	A	4116 University Ave  STE 104-105	Cedar Falls	IA	50613	POINT (-92.407111 42.505909)	10/01/2021
3529	A To Z Liquor and Smoke Shop	I	114 S Second	Cherokee	IA	51012	POINT (-95.55132 42.749013)	10/01/2021
4590	Casey's General Store #3045 / Cedar Falls	A	601, Main St	Cedar Falls	IA	50613	POINT (-92.445512 42.532963)	10/01/2021
4878	Shortee's Pit Stop	I	215, S Rerick Ave	Primghar	IA	51245	POINT (-95.624301 43.085223)	10/01/2021
4126	Sam's Mainstreet Market / Solon	A	123 E Main St	Solon	IA	52333	POINT (-91.494611 41.807199)	10/01/2021
5969	Casey's General Store #3288 / Blue Grass	A	301 E. Mayne St	Blue Grass	IA	52726	POINT (-90.762646 41.509099)	10/01/2021
3964	Sioux Food Center of Sioux Rapids	A	621 Hwy 71	Sioux Rapids	IA	50585	POINT (-95.152677 42.888845)	10/01/2021
6020	I Towner Stop / Indianola	A	403 W 2nd Ave	Indianola	IA	50125	POINT (-93.565855 41.358365)	10/01/2021
3947	Seaton's Flag Foods	I	122 A EAST FRONT ST	Brooklyn	IA	52211	POINT (-92.444377 41.728699)	10/01/2021
3354	Sam's Club 8238 / Davenport	A	3845 Elmore Ave.	Davenport	IA	52807	POINT (-90.527081 41.559731)	10/01/2021
2568	Hy-Vee Food Store #4 / Cedar Rapids	A	1556 First Avenue NE	Cedar Rapids	IA	52402	POINT (-91.650755 41.988967)	10/01/2021
4355	Kum & Go #124 / Story City	A	1554 Broad St	Story City	IA	50248	POINT (-93.57573 42.187733)	10/01/2021
5505	Liquor Barn II	I	721 Central Ave W	Hampton	IA	50441	POINT (-93.21693 42.741728)	10/01/2021
4672	The Pit Stop / River City Liquor	I	402 S Hwy 52	Guttenberg	IA	52052	POINT (-91.100471 42.782424000000006)	10/01/2021
2678	Hy-Vee Fast & Fresh / Davenport	A	3200 E KIMBERLY RD.	Davenport	IA	52807	POINT (-90.527278 41.553879)	10/01/2021
5785	Casey's General Store #2491 / Clarinda	A	1107 S 16th St	Clarinda	IA	51632	POINT (-95.03782 40.727464)	10/01/2021
2502	Hy-Vee Wine and Spirits / Ankeny	A	410 North Ankeny Blvd	Ankeny	IA	50021	POINT (-93.600406 41.734647)	10/01/2021
5616	Casey's General Store #2623 / Fairbank	A	103 24th St	Fairbank	IA	50629		10/01/2021
5882	Hometown Foods / State Center	A	120 E Main St	State Center	IA	50247	POINT (-93.162349 42.016845)	10/01/2021
4360	Kum & Go #333 / Newton	I	405 1ST AVE E	Newton	IA	50208	POINT (-93.049443 41.699578)	10/01/2021
5372	Junction Liquor Sales	I	10 3rd Street NW Ste B	Hartley	IA	51346	POINT (-95.477367 43.184821)	10/01/2021
5817	Casey's General Store #1950 / Grinnell	A	217 6th Ave	Grinnell	IA	50112	POINT (-92.733666 41.746178)	10/01/2021
5221	Gasland Express / Corydon	I	214, W Jefferson St	Corydon	IA	50060	POINT (-93.32005200000002 40.757173)	10/01/2021
4051	Fareway Stores #639 / Maquoketa	A	110 Westgate Dr	Maquoketa	IA	52060	POINT (-90.680623 42.067391)	10/01/2021
4846	Casey's General Store #2697 / Onawa	I	706, 10th St	Onawa	IA	51040	POINT (-96.097205 42.03035700000001)	10/01/2021
5437	Great Pastimes	A	228 N Main St.	Monticello	IA	52310	POINT (-91.183413 42.24013200000001)	10/01/2021
5866	Hometown Family Market	A	310 2nd St	Gladbrook	IA	50635	POINT (-92.716422 42.187653)	10/01/2021
4438	Kum & Go #214  Ames	A	111 Duff Ave	Ames	IA	50010	POINT (-93.610396 42.023592)	10/01/2021
5760	Casey's General Store #72 / Tipton	A	1107 Cedar St	Tipton	IA	52772	POINT (-91.128408 41.777515)	10/01/2021
4792	Casey's General Store #2899 / De Soto	A	1100 Greene St	De Soto	IA	50069	POINT (-93.8834 42.066915)	10/01/2021
6052	Casey's General Store #2568 / Norwalk	A	1510 Sunset Dr	Norwalk	IA	50211	POINT (-93.675082 41.483661)	10/01/2021
4097	Schleswig Foods And Spirits	I	108  2nd St	Schleswig	IA	51461	POINT (-95.436648 42.165983)	10/01/2021
4378	Kum & Go #1202 / Waukee	A	650 W Hickman Rd	Waukee	IA	50263	POINT (-93.887586 41.614927)	10/01/2021
